DRUG_ID,DRUG_NAME,ADR_ID,ADR_TERM,PubChem_ID
BADD_D01053,Halofantrine hydrochloride,BADD_A02588,Lower respiratory tract disorders (excl obstruction and infection),37392
BADD_D01060,Heparin,BADD_A02588,Lower respiratory tract disorders (excl obstruction and infection),772
BADD_D01091,Hydrocortisone sodium succinate,BADD_A02588,Lower respiratory tract disorders (excl obstruction and infection),23694214
BADD_D01121,Ibuprofen lysine,BADD_A02588,Lower respiratory tract disorders (excl obstruction and infection),9841440
BADD_D01166,Interferon alfa-2a,BADD_A02588,Lower respiratory tract disorders (excl obstruction and infection),Not Available
BADD_D01190,Ipilimumab,BADD_A02588,Lower respiratory tract disorders (excl obstruction and infection),Not Available
BADD_D01207,Isoproterenol hydrochloride,BADD_A02588,Lower respiratory tract disorders (excl obstruction and infection),5807
BADD_D01214,Isoxsuprine,BADD_A02588,Lower respiratory tract disorders (excl obstruction and infection),3783
BADD_D01215,Isoxsuprine hydrochloride,BADD_A02588,Lower respiratory tract disorders (excl obstruction and infection),11368
BADD_D01313,Lomustine,BADD_A02588,Lower respiratory tract disorders (excl obstruction and infection),3950
BADD_D01356,Mecamylamine,BADD_A02588,Lower respiratory tract disorders (excl obstruction and infection),4032
BADD_D01357,Mecamylamine hydrochloride,BADD_A02588,Lower respiratory tract disorders (excl obstruction and infection),13221
BADD_D01370,Mefloquine hydrochloride,BADD_A02588,Lower respiratory tract disorders (excl obstruction and infection),40692
BADD_D01386,Mephenytoin,BADD_A02588,Lower respiratory tract disorders (excl obstruction and infection),4060
BADD_D01392,Mercaptopurine,BADD_A02588,Lower respiratory tract disorders (excl obstruction and infection),667490
BADD_D01406,Methadone hydrochloride,BADD_A02588,Lower respiratory tract disorders (excl obstruction and infection),14184
BADD_D01423,Methyclothiazide,BADD_A02588,Lower respiratory tract disorders (excl obstruction and infection),4121
BADD_D01436,Methylprednisolone sodium succinate,BADD_A02588,Lower respiratory tract disorders (excl obstruction and infection),23680530
BADD_D01452,Mexiletine,BADD_A02588,Lower respiratory tract disorders (excl obstruction and infection),4178
BADD_D01453,Mexiletine hydrochloride,BADD_A02588,Lower respiratory tract disorders (excl obstruction and infection),21467
BADD_D01472,Minocycline hydrochloride,BADD_A02588,Lower respiratory tract disorders (excl obstruction and infection),54685925
BADD_D01526,Naloxone hydrochloride,BADD_A02588,Lower respiratory tract disorders (excl obstruction and infection),5464092
BADD_D01583,Norepinephrine,BADD_A02588,Lower respiratory tract disorders (excl obstruction and infection),439260
BADD_D01600,Olanzapine pamoate,BADD_A02588,Lower respiratory tract disorders (excl obstruction and infection),135566032
BADD_D01700,Pembrolizumab,BADD_A02588,Lower respiratory tract disorders (excl obstruction and infection),Not Available
BADD_D01741,Perindoprilat,BADD_A02588,Lower respiratory tract disorders (excl obstruction and infection),72022
BADD_D01789,Plerixafor octahydrochloride,BADD_A02588,Lower respiratory tract disorders (excl obstruction and infection),65014
BADD_D01796,Polyoxyethylene,BADD_A02588,Lower respiratory tract disorders (excl obstruction and infection),Not Available
BADD_D01800,Ponatinib hydrochloride,BADD_A02588,Lower respiratory tract disorders (excl obstruction and infection),46908927
BADD_D01832,Prednisolone acetate,BADD_A02588,Lower respiratory tract disorders (excl obstruction and infection),5834
BADD_D01846,Procarbazine,BADD_A02588,Lower respiratory tract disorders (excl obstruction and infection),4915
BADD_D01847,Procarbazine hydrochloride,BADD_A02588,Lower respiratory tract disorders (excl obstruction and infection),9703
BADD_D01870,Protamine sulfate,BADD_A02588,Lower respiratory tract disorders (excl obstruction and infection),Not Available
BADD_D01892,Quinaprilat,BADD_A02588,Lower respiratory tract disorders (excl obstruction and infection),107994
BADD_D01910,Ramiprilat,BADD_A02588,Lower respiratory tract disorders (excl obstruction and infection),5464096
BADD_D01929,Reteplase,BADD_A02588,Lower respiratory tract disorders (excl obstruction and infection),Not Available
BADD_D01970,Rosiglitazone maleate,BADD_A02588,Lower respiratory tract disorders (excl obstruction and infection),5281055
BADD_D02059,Sorbitol,BADD_A02588,Lower respiratory tract disorders (excl obstruction and infection),5780
BADD_D02091,Sulfamethoxazole,BADD_A02588,Lower respiratory tract disorders (excl obstruction and infection),5329
BADD_D02152,Tenecteplase,BADD_A02588,Lower respiratory tract disorders (excl obstruction and infection),Not Available
BADD_D02167,Terlipressin,BADD_A02588,Lower respiratory tract disorders (excl obstruction and infection),72081
BADD_D02184,Tetraferric tricitrate decahydrate,BADD_A02588,Lower respiratory tract disorders (excl obstruction and infection),90478690
BADD_D02197,Thiamine,BADD_A02588,Lower respiratory tract disorders (excl obstruction and infection),1130
BADD_D02198,Thiamine hydrochloride,BADD_A02588,Lower respiratory tract disorders (excl obstruction and infection),6202
BADD_D02215,Ticlopidine,BADD_A02588,Lower respiratory tract disorders (excl obstruction and infection),5472
BADD_D02216,Ticlopidine hydrochloride,BADD_A02588,Lower respiratory tract disorders (excl obstruction and infection),65335
BADD_D02229,Tirofiban hydrochloride,BADD_A02588,Lower respiratory tract disorders (excl obstruction and infection),60946
BADD_D02255,Tramadol hydrochloride,BADD_A02588,Lower respiratory tract disorders (excl obstruction and infection),63013
BADD_D02273,Triamcinolone diacetate,BADD_A02588,Lower respiratory tract disorders (excl obstruction and infection),6216
BADD_D02274,Triamcinolone hexacetonide,BADD_A02588,Lower respiratory tract disorders (excl obstruction and infection),21826
BADD_D02276,Triamterene hydrochlorothiazide,BADD_A02588,Lower respiratory tract disorders (excl obstruction and infection),62940
BADD_D02349,Verapamil hydrochloride,BADD_A02588,Lower respiratory tract disorders (excl obstruction and infection),62969
BADD_D02363,Vinorelbine,BADD_A02588,Lower respiratory tract disorders (excl obstruction and infection),5311497
BADD_D02436,Atorvastatin,BADD_A02588,Lower respiratory tract disorders (excl obstruction and infection),60823
BADD_D02468,Cannabidiol,BADD_A02588,Lower respiratory tract disorders (excl obstruction and infection),644019
BADD_D02500,Alpelisib,BADD_A02588,Lower respiratory tract disorders (excl obstruction and infection),56649450
BADD_D02524,Ivosidenib,BADD_A02588,Lower respiratory tract disorders (excl obstruction and infection),71657455
BADD_D02544,Copanlisib,BADD_A02588,Lower respiratory tract disorders (excl obstruction and infection),Not Available
BADD_D02551,Docusate,BADD_A02588,Lower respiratory tract disorders (excl obstruction and infection),11339
BADD_D02554,Fedratinib,BADD_A02588,Lower respiratory tract disorders (excl obstruction and infection),16722836
BADD_D02566,Lurbinectedin,BADD_A02588,Lower respiratory tract disorders (excl obstruction and infection),57327016
BADD_D02573,Mobocertinib,BADD_A02588,Lower respiratory tract disorders (excl obstruction and infection),118607832
BADD_D02592,Risdiplam,BADD_A02588,Lower respiratory tract disorders (excl obstruction and infection),118513932
BADD_D02593,Selpercatinib,BADD_A02588,Lower respiratory tract disorders (excl obstruction and infection),134436906
BADD_D02610,Alfacalcidol,BADD_A02588,Lower respiratory tract disorders (excl obstruction and infection),5282181
BADD_D02627,Methyl salicylate,BADD_A02588,Lower respiratory tract disorders (excl obstruction and infection),4133
BADD_D01537,Natalizumab,BADD_A02589,Lower respiratory tract infection,Not Available
BADD_D02021,Siltuximab,BADD_A02589,Lower respiratory tract infection,Not Available
BADD_D00011,Abarelix,BADD_A02590,Respiratory tract infections,16131215
BADD_D00015,Abiraterone acetate,BADD_A02590,Respiratory tract infections,9821849
BADD_D00036,Acitretin,BADD_A02590,Respiratory tract infections,5284513
BADD_D00050,Agomelatine,BADD_A02590,Respiratory tract infections,82148
BADD_D00053,Albiglutide,BADD_A02590,Respiratory tract infections,145994868
BADD_D00058,Alcaftadine,BADD_A02590,Respiratory tract infections,19371515
BADD_D00074,Aliskiren hemifumarate,BADD_A02590,Respiratory tract infections,6918427
BADD_D00080,Alogliptin benzoate,BADD_A02590,Respiratory tract infections,16088021
BADD_D00082,Alosetron,BADD_A02590,Respiratory tract infections,2099
BADD_D00083,Alosetron hydrochloride,BADD_A02590,Respiratory tract infections,60758
BADD_D00141,Anakinra,BADD_A02590,Respiratory tract infections,Not Available
BADD_D00152,Apomorphine,BADD_A02590,Respiratory tract infections,6005
BADD_D00153,Apomorphine hydrochloride,BADD_A02590,Respiratory tract infections,9410
BADD_D00170,Articaine hydrochloride,BADD_A02590,Respiratory tract infections,32169
BADD_D00183,Atorvastatin calcium propylene glycol,BADD_A02590,Respiratory tract infections,51039411
BADD_D00184,Atorvastatin calcium trihydrate,BADD_A02590,Respiratory tract infections,656846
BADD_D00212,Barium cation,BADD_A02590,Respiratory tract infections,104810
BADD_D00225,Belinostat,BADD_A02590,Respiratory tract infections,6918638
BADD_D00252,Bepotastine,BADD_A02590,Respiratory tract infections,164522
BADD_D00253,Bepotastine besilate,BADD_A02590,Respiratory tract infections,164521
BADD_D00254,Bepridil,BADD_A02590,Respiratory tract infections,2351
BADD_D00291,Brentuximab vedotin,BADD_A02590,Respiratory tract infections,Not Available
BADD_D00303,Bromocresol green,BADD_A02590,Respiratory tract infections,6451
BADD_D00311,Buprenorphine hydrochloride,BADD_A02590,Respiratory tract infections,3033050
BADD_D00337,Calcitriol,BADD_A02590,Respiratory tract infections,5280453
BADD_D00359,Carbidopa,BADD_A02590,Respiratory tract infections,34359
BADD_D00369,Cariprazine,BADD_A02590,Respiratory tract infections,11154555
BADD_D00377,Caspofungin acetate,BADD_A02590,Respiratory tract infections,6850808
BADD_D00408,Cefuroxime axetil,BADD_A02590,Respiratory tract infections,5361467
BADD_D00422,Cetuximab,BADD_A02590,Respiratory tract infections,Not Available
BADD_D00457,Choriogonadotropin alfa,BADD_A02590,Respiratory tract infections,Not Available
BADD_D00467,Cimetidine,BADD_A02590,Respiratory tract infections,2756
BADD_D00469,Cinacalcet hydrochloride,BADD_A02590,Respiratory tract infections,156418
BADD_D00519,Colesevelam hydrochloride,BADD_A02590,Respiratory tract infections,60208760
BADD_D00527,Conivaptan hydrochloride,BADD_A02590,Respiratory tract infections,216322
BADD_D00538,Cromolyn,BADD_A02590,Respiratory tract infections,2882
BADD_D00546,Cyclobenzaprine hydrochloride,BADD_A02590,Respiratory tract infections,22576
BADD_D00567,Dabrafenib mesylate,BADD_A02590,Respiratory tract infections,44516822
BADD_D00578,Dapagliflozin,BADD_A02590,Respiratory tract infections,9887712
BADD_D00579,Dapagliflozin propanediol,BADD_A02590,Respiratory tract infections,24906252
BADD_D00607,Denileukin diftitox,BADD_A02590,Respiratory tract infections,Not Available
BADD_D00608,Denosumab,BADD_A02590,Respiratory tract infections,Not Available
BADD_D00617,Desmopressin acetate,BADD_A02590,Respiratory tract infections,27991
BADD_D00634,Dexrazoxane hydrochloride,BADD_A02590,Respiratory tract infections,6918223
BADD_D00677,Dimercaprol,BADD_A02590,Respiratory tract infections,3080
BADD_D00722,Doxercalciferol,BADD_A02590,Respiratory tract infections,5281107
BADD_D00724,Doxorubicin hydrochloride,BADD_A02590,Respiratory tract infections,443939
BADD_D00729,Dronabinol,BADD_A02590,Respiratory tract infections,16078
BADD_D00738,Ecallantide,BADD_A02590,Respiratory tract infections,44152182
BADD_D00742,Eculizumab,BADD_A02590,Respiratory tract infections,Not Available
BADD_D00760,Eltrombopag olamine,BADD_A02590,Respiratory tract infections,135449331
BADD_D00763,Emedastine,BADD_A02590,Respiratory tract infections,3219
BADD_D00764,Emedastine difumarate,BADD_A02590,Respiratory tract infections,5282485
BADD_D00765,Empagliflozin,BADD_A02590,Respiratory tract infections,11949646
BADD_D00779,Epi-kal2,BADD_A02590,Respiratory tract infections,44201343
BADD_D00780,Epinastine,BADD_A02590,Respiratory tract infections,3241
BADD_D00781,Epinastine hydrochloride,BADD_A02590,Respiratory tract infections,157313
BADD_D00787,Epoetin alfa,BADD_A02590,Respiratory tract infections,127893
BADD_D00799,Eribulin mesylate,BADD_A02590,Respiratory tract infections,17755248
BADD_D00808,Erythropoietin,BADD_A02590,Respiratory tract infections,11751549
BADD_D00843,Ethanolamine oleate,BADD_A02590,Respiratory tract infections,5282489
BADD_D00859,Evolocumab,BADD_A02590,Respiratory tract infections,Not Available
BADD_D00865,Ezogabine,BADD_A02590,Respiratory tract infections,121892
BADD_D00867,Factor xiii concentrate (human),BADD_A02590,Respiratory tract infections,Not Available
BADD_D00868,Famciclovir,BADD_A02590,Respiratory tract infections,3324
BADD_D00887,Ferumoxides,BADD_A02590,Respiratory tract infections,6432052
BADD_D00894,Fexofenadine hydrochloride,BADD_A02590,Respiratory tract infections,63002
BADD_D00908,Floxuridine,BADD_A02590,Respiratory tract infections,5790
BADD_D00925,Fluocinonide,BADD_A02590,Respiratory tract infections,9642
BADD_D00956,Fomepizole,BADD_A02590,Respiratory tract infections,3406
BADD_D00960,Formoterol fumarate dihydrate,BADD_A02590,Respiratory tract infections,60196271
BADD_D00976,Frovatriptan,BADD_A02590,Respiratory tract infections,77992
BADD_D00977,Frovatriptan succinate,BADD_A02590,Respiratory tract infections,152943
BADD_D00995,Gadoxetate disodium,BADD_A02590,Respiratory tract infections,9961939
BADD_D00997,Galantamine hydrobromide,BADD_A02590,Respiratory tract infections,121587
BADD_D01007,Gazyva,BADD_A02590,Respiratory tract infections,Not Available
BADD_D01015,Gemtuzumab ozogamicin,BADD_A02590,Respiratory tract infections,Not Available
BADD_D01036,Gonadorelin,BADD_A02590,Respiratory tract infections,638793
BADD_D01040,Granisetron,BADD_A02590,Respiratory tract infections,5284566
BADD_D01047,Guanfacine hydrochloride,BADD_A02590,Respiratory tract infections,71401
BADD_D01062,Hepatitis b immune globulin (human),BADD_A02590,Respiratory tract infections,Not Available
BADD_D01095,Hydrogen iodide,BADD_A02590,Respiratory tract infections,24841
BADD_D01101,Hydroxybutanedial,BADD_A02590,Respiratory tract infections,5288169
