Drug_Name,SMILES,PubChem_ID,CID,CID_Source,score,status,PUG_View,Assay_Summary
Ecallantide,CCC(C)C1NC(=O)C(Cc2ccccc2)NC(=O)C(CCC(=O)O)NC(=O)C(CCC(=O)O)NC(=O)C2CSSCC3NC(=O)C(CCC(=O)O)NC(=O)C(CCC(=O)O)NC(=O)C(CC(C)C)NC(=O)C(CO)NC(=O)C(CCC(=O)O)NC(=O)C(Cc4ccccc4)NC(=O)C(CCCN=C(N)N)NC(=O)C(CC(N)=O)NC(=O)C(CCC(N)=O)NC(=O)C(CC(N)=O)NC(=O)CNC(=O)C(CCC(=O)O)NC(=O)C(CSSCC(NC(=O)C4CCCN4C(=O)CNC(=O)C(CC(=O)O)NC(=O)C(CC(=O)O)NC(=O)C(C)NC(=O)C(CCCCN)NC(=O)C(Cc4ccccc4)NC(=O)C(C)NC(=O)C(NC(=O)C(Cc4ccccc4)NC(=O)C(CO)NC(=O)C(Cc4cnc[nH]4)NC(=O)C(CCSC)NC(=O)C(C)NC(=O)C(N)CCC(=O)O)CSSCC(C(=O)NC(C(=O)NC(CCCNC(=N)N)C(=O)NC(CC(=O)O)C(=O)O)C(C)O)NC(=O)C(CCSC)NC(=O)C(CCCCN)NC(=O)C(CCCCN)NC3=O)C(=O)NC(CCCNC(=N)N)C(=O)NC(C)C(=O)NC(C)C(=O)NC(Cc3cnc[nH]3)C(=O)N3CCCC3C(=O)NC(CCCNC(=N)N)C(=O)NC(Cc3c[nH]c4ccccc34)C(=O)NC(Cc3ccccc3)C(=O)NC(Cc3ccccc3)C(=O)NC(CC(N)=O)C(=O)NC(C(C)CC)C(=O)NC(Cc3ccccc3)C(=O)NC(C(C)O)C(=O)NC(CCCNC(=N)N)C(=O)NC(CCC(N)=O)C(=O)N2)NC(=O)CNC(=O)CNC(=O)C(Cc2ccc(O)cc2)NC1=O,44152182.0,44152182.0,PubChem_ID,54,ok,54,0
Edoxaban,CN1CCc2nc(C(=O)NC3CC(C(=O)N(C)C)CCC3NC(=O)C(=O)Nc3ccc(Cl)cn3)sc2C1,10280735.0,10280735.0,PubChem_ID,115,ok,115,0
Elinogrel,CNc1cc2[nH]c(=O)n(-c3ccc(NC(=O)NS(=O)(=O)c4ccc(Cl)s4)cc3)c(=O)c2cc1F,16066663.0,16066663.0,PubChem_ID,0,ok,0,0
Eltrombopag,Cc1ccc(-n2[nH]c(C)c(N=Nc3cccc(-c4cccc(C(=O)O)c4)c3O)c2=O)cc1C,135449332.0,135449332.0,PubChem_ID,0,ok,0,0
Enalapril,CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N1CCCC1C(=O)O,5388962.0,5388962.0,PubChem_ID,221,ok,221,0
Encainide,COc1ccc(C(=O)Nc2ccccc2CCC2CCCCN2C)cc1,48041.0,48041.0,PubChem_ID,4,ok,4,0
Encorafenib (LGX818),COC(=O)NC(C)CNc1nccc(-c2cn(C(C)C)nc2-c2cc(Cl)cc(NS(C)(=O)=O)c2F)n1,50922675.0,50922675.0,PubChem_ID,2,ok,2,0
Erythritol,OCC(O)C(O)CO,222285.0,222285.0,PubChem_ID,220,ok,220,0
Erythromycin,CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(O)CC(C)C(=O)C(C)C(O)C1(C)O,12560.0,12560.0,PubChem_ID,198,ok,198,0
Esmolol,COC(=O)CCc1ccc(OCC(O)CNC(C)C)cc1,59768.0,59768.0,PubChem_ID,54,ok,54,0
Ethylphenidate,CCOC(=O)C(c1ccccc1)C1CCCCN1,3080846.0,3080846.0,PubChem_ID,0,ok,0,0
Ezetimibe,O=C1C(CCC(O)c2ccc(F)cc2)C(c2ccc(O)cc2)N1c1ccc(F)cc1,150311.0,150311.0,PubChem_ID,131,ok,131,0
Famotidine,N=C(CCSCc1csc(N=C(N)N)n1)NS(N)(=O)=O,5702160.0,5702160.0,PubChem_ID,94,ok,94,0
Favipiravir,NC(=O)c1nc(F)c[nH]c1=O,492405.0,492405.0,PubChem_ID,2,ok,2,0
Fenofibrate,CC(C)OC(=O)C(C)(C)Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1,3339.0,3339.0,PubChem_ID,193,ok,193,0
Filgotinib,O=C(Nc1nc2cccc(-c3ccc(CN4CCS(=O)(=O)CC4)cc3)n2n1)C1CC1,49831257.0,49831257.0,PubChem_ID,1,ok,1,0
Flavopiridol,CN1CCC(c2c(O)cc(O)c3c(=O)cc(-c4ccccc4Cl)oc23)C(O)C1,5287969.0,5287969.0,PubChem_ID,0,ok,0,0
Flibanserin,O=c1[nH]c2ccccc2n1CCN1CCN(c2cccc(C(F)(F)F)c2)CC1,6918248.0,6918248.0,PubChem_ID,184,ok,184,0
Fluorodeoxyglucose,O=C(F)CC(O)C(O)C(O)CO,53716604.0,53716604.0,PubChem_ID,0,ok,0,0
Flupentixol,OCCN1CCN(CCC=C2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,5281881.0,5281881.0,PubChem_ID,20,ok,20,0
Flurbiprofen,CC(C(=O)O)c1ccc(-c2ccccc2)c(F)c1,3394.0,3394.0,PubChem_ID,21,ok,21,0
Fluticasone (inhaled - ICS),CC1CC2C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)SCF,5311101.0,5311101.0,PubChem_ID,84,ok,84,0
Folic acid,Nc1nc(=O)c2nc(CNc3ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc3)cnc2[nH]1,135398658.0,135398658.0,PubChem_ID,161,ok,161,0
Formic acid,O=CO,284.0,284.0,PubChem_ID,177,ok,177,0
Fosphenytoin,O=C1NC(c2ccccc2)(c2ccccc2)C(=O)N1COP(=O)(O)O,56339.0,56339.0,PubChem_ID,119,ok,119,0
Furosemide,NS(=O)(=O)c1cc(C(=O)O)c(NCc2ccco2)cc1Cl,3440.0,3440.0,PubChem_ID,234,ok,234,0
Glucagon,CSCCC(NC(=O)C(CC(C)C)NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C(CCC(N)=O)NC(=O)C(NC(=O)C(Cc1ccccc1)NC(=O)C(CC(=O)O)NC(=O)C(CCC(N)=O)NC(=O)C(C)NC(=O)C(CCCN=C(N)N)NC(=O)C(CCCNC(=N)N)NC(=O)C(CO)NC(=O)C(CC(=O)O)NC(=O)C(CC(C)C)NC(=O)C(Cc1ccc(O)cc1)NC(=O)C(CCCCN)NC(=O)C(CO)NC(=O)C(Cc1ccc(O)cc1)NC(=O)C(CC(=O)O)NC(=O)C(CO)NC(=O)C(NC(=O)C(Cc1ccccc1)NC(=O)C(NC(=O)CNC(=O)C(CCC(N)=O)NC(=O)C(CO)NC(=O)C(N)Cc1cnc[nH]1)C(C)O)C(C)O)C(C)C)C(=O)NC(CC(N)=O)C(=O)NC(C(=O)O)C(C)O,16132283.0,16132283.0,PubChem_ID,55,ok,55,0
Hexamethylmelamine,CN(C)c1nc(N(C)C)nc(N(C)C)n1,2123.0,2123.0,PubChem_ID,73,ok,73,0
Hirudin,CCC(C)C1NC(=O)C2CSSCC(NC(=O)C(CC(C)C)NC(=O)C3CSSCC(NC(=O)C(CC(=O)O)NC(=O)C(NC(=O)C(Cc4ccc(O)cc4)NC(=O)C(NC(=O)C(N)C(C)C)C(C)C)C(C)O)C(=O)NC(C(C)O)C(=O)NC(CCC(=O)O)C(=O)NC(CO)C(=O)NCC(=O)NC(CCC(N)=O)C(=O)NC(CC(N)=O)C(=O)NC(CC(C)C)C(=O)N3)C(=O)NC(CCC(=O)O)C(=O)NCC(=O)NC(CO)C(=O)NC(CC(N)=O)C(=O)NC(C(C)C)C(=O)NC(CSSCC(C(=O)NC(C(=O)NC(C(=O)NCC(=O)NC(CCC(=O)O)C(=O)NCC(=O)NC(C(=O)N3CCCC3C(=O)NC(CCCCN)C(=O)N3CCCC3C(=O)NC(CCC(N)=O)C(=O)NC(CO)C(=O)NC(Cc3c[nH]cn3)C(=O)NC(CC(N)=O)C(=O)NC(CC(=O)O)C(=O)NCC(=O)NC(CC(=O)O)C(=O)NC(Cc3ccccc3)C(=O)NC(CCC(=O)O)C(=O)NC(CCC(=O)O)C(=O)NC(C(=O)N3CCCC3C(=O)NC(CCC(=O)O)C(=O)NC(CCC(=O)O)C(=O)NC(Cc3ccc(OS(=O)(=O)O)cc3)C(=O)NC(CC(C)C)C(=O)NC(CCC(N)=O)C(=O)O)C(C)CC)C(C)O)C(C)O)C(C)C)NC(=O)C(CCC(N)=O)NC(=O)C(CC(N)=O)NC(=O)C(CCCCN)NC(=O)C(CCC(=O)O)NC(=O)CNC(=O)C(CC(=O)O)NC(=O)C(CO)NC(=O)CNC(=O)C(CC(C)C)NC1=O)C(=O)NCC(=O)NC(CCC(N)=O)C(=O)NCC(=O)NC(CC(N)=O)C(=O)NC(CCCCN)C(=O)N2,72941487.0,72941487.0,PubChem_ID,2,ok,2,0
Hydromorphone,CN1CCC23c4c5ccc(O)c4OC2C(=O)CCC3C1C5,5284570.0,5284570.0,PubChem_ID,283,ok,283,0
Ibogaine,CCC1CC2CC3c4[nH]c5ccc(OC)cc5c4CCN(C2)C13,197060.0,197060.0,PubChem_ID,146,ok,146,0
Idarubicin,CC(=O)C1(O)C=C2C(=O)c3c(c(O)c4ccccc4c3O)C(=O)C2C(OC2CC(N)C(O)C(C)O2)C1,42890.0,42890.0,PubChem_ID,0,ok,0,0
Iloperidone,COc1cc(C(C)=O)ccc1OCCCN1CCC(c2noc3cc(F)ccc23)CC1,71360.0,71360.0,PubChem_ID,223,ok,223,0
Imidacloprid,O=[N+]([O-])NC1=NCCN1Cc1ccc(Cl)nc1,86287518.0,86287518.0,PubChem_ID,159,ok,159,0
Isoflurane,FC(F)OC(Cl)C(F)(F)F,3763.0,3763.0,PubChem_ID,216,ok,216,0
Isopropylantipyrine,Cc1c(C(C)C)c(=O)n(-c2ccccc2)n1C,3778.0,3778.0,PubChem_ID,3,ok,3,0
Ixazomib,CC(C)CC(NC(=O)CNC(=O)c1cc(Cl)ccc1Cl)B(O)O,25183872.0,25183872.0,PubChem_ID,48,ok,48,0
Ketoprofen,CC(C(=O)O)c1cccc(C(=O)c2ccccc2)c1,3825.0,3825.0,PubChem_ID,9,ok,9,0
Ketorolac,O=C(c1ccccc1)c1ccc2n1CCC2C(=O)O,3826.0,3826.0,PubChem_ID,41,ok,41,0
Lacosamide,COCC(NC(C)=O)C(=O)NCc1ccccc1,219078.0,219078.0,PubChem_ID,8,ok,8,0
Landiolol,CC1(C)OCC(COC(=O)CCc2ccc(OCC(O)CNCCNC(=O)N3CCOCC3)cc2)O1,114905.0,114905.0,PubChem_ID,0,ok,0,0
Latanoprost,CC(C)OC(=O)CCCC=CCC1C(O)CC(O)C1CCC(O)CCc1ccccc1,5311221.0,5311221.0,PubChem_ID,48,ok,48,0
Levomepromazine,COc1ccc2c(c1)N(CC(C)CN(C)C)c1ccccc1S2,72287.0,72287.0,PubChem_ID,31,ok,31,0
Levonorgestrel,C#CC1(O)CCC2C3CC=C4CC(=O)CCC4C3CCC21CC,13109.0,13109.0,PubChem_ID,227,ok,227,0
Licorice,CC1(C(=O)O)CCC2(C)CCC3(C)C(=C2C1)CC(=O)C1C2(C)CCC(OC4OC(C(=O)O)C(O)C(O)C4OC4OC(C(=O)O)C(O)C(O)C4O)C(C)(C)C2CCC13C.[Zn],163463.0,163463.0,PubChem_ID,0,ok,0,0
Linagliptin,CC#CCn1c(N2CCCC(N)C2)nc2c1c(=O)n(Cc1nc(C)c3ccccc3n1)c(=O)n2C,10096344.0,10096344.0,PubChem_ID,122,ok,122,0
Linezolid,CC(=O)NCC1CN(c2ccc(N3CCOCC3)c(F)c2)C(=O)O1,441401.0,441401.0,PubChem_ID,178,ok,178,0
Loratadine,CCOC(=O)N1CCC(=C2c3ccc(Cl)cc3CCc3cccnc32)CC1,3957.0,3957.0,PubChem_ID,109,ok,109,0
Lorazepam,O=C1N=C(c2ccccc2Cl)c2cc(Cl)ccc2NC1O,3958.0,3958.0,PubChem_ID,66,ok,66,0
Lubiprostone,CCCCC(F)(F)C1(O)CCC2C(CC(=O)C2CCCCCCC(=O)O)O1,157920.0,157920.0,PubChem_ID,5,ok,5,0
MT-45,c1ccc(CC(c2ccccc2)N2CCN(C3CCCCC3)CC2)cc1,431865.0,431865.0,PubChem_ID,0,ok,0,0
Malachite green,CN(C)c1ccc(C(=C2C=CC(=[N+](C)C)C=C2)c2ccccc2)cc1,11294.0,11294.0,PubChem_ID,115,ok,115,0
Malathion,CCOC(=O)CC(SP(=S)(OC)OC)C(=O)OCC,4004.0,4004.0,PubChem_ID,335,ok,335,0
Masitinib,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nc(-c2cccnc2)cs1,10074640.0,10074640.0,PubChem_ID,0,ok,0,0
Mephedrone,CNC(C)C(=O)c1ccc(C)cc1,45266826.0,45266826.0,PubChem_ID,79,ok,79,0
Mephenytoin,CCC1(c2ccccc2)NC(=O)N(C)C1=O,4060.0,4060.0,PubChem_ID,76,ok,76,0
Metaflumizone,N#Cc1ccc(CC(=NNC(=O)Nc2ccc(OC(F)(F)F)cc2)c2cccc(C(F)(F)F)c2)cc1,11614934.0,11614934.0,PubChem_ID,10,ok,10,0
Methohexital,C=CCC1(C(C)C#CCC)C(=O)NC(=O)N(C)C1=O,9034.0,9034.0,PubChem_ID,49,ok,49,0
Methoxetamine,CCNC1(c2cccc(OC)c2)CCCCC1=O,52911279.0,52911279.0,PubChem_ID,0,ok,0,0
Methyl chloride,CCl,6327.0,6327.0,PubChem_ID,200,ok,200,0
Methylone,CNC(C)C(=O)c1ccc2c(c1)OCO2,45789647.0,45789647.0,PubChem_ID,127,ok,127,0
Methylprednisolone,CC1=C2CC(=O)C=CC2(C)C2C(O)CC3(C)C(CCC3(O)C(=O)CO)C2C1,6741.0,6741.0,PubChem_ID,177,ok,177,0
Metoclopramide,CCN(CC)CCNC(=O)c1cc(Cl)c(N)cc1OC,4168.0,4168.0,PubChem_ID,184,ok,184,0
Miconazole,Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1,4189.0,4189.0,PubChem_ID,11,ok,11,0
Midazolam,Cc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1F)=NC2,4192.0,4192.0,PubChem_ID,301,ok,301,0
Mitotane,Clc1ccc(C(c2ccccc2Cl)C(Cl)Cl)cc1,4211.0,4211.0,PubChem_ID,117,ok,117,0
Moxalactam,COC1(NC(=O)C(C(=O)O)c2ccc(O)cc2)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)COC21,47499.0,47499.0,PubChem_ID,0,ok,0,0
Moxidectin,CON=C1CC2(CC3CC(CC=C(C)CC(C)C=CC=C4COC5C(O)C(C)=CC(C(=O)O3)C45O)O2)OC(C(C)=CC(C)C)C1C,9832912.0,9832912.0,PubChem_ID,4,ok,4,0
Moxifloxacin,COc1c(N2CC3CCCNC3C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,152946.0,152946.0,PubChem_ID,124,ok,124,0
Naftidrofuryl,CCN(CC)CCOC(=O)C(Cc1cccc2ccccc12)CC1CCCO1,4417.0,4417.0,PubChem_ID,8,ok,8,0
Nebivolol,OC(CNCC(O)C1CCc2cc(F)ccc2O1)C1CCc2cc(F)ccc2O1,71301.0,71301.0,PubChem_ID,39,ok,39,0
Neprilysin,O=C(O)CNC(=O)C(CS)Cc1ccccc1,3132.0,3132.0,PubChem_ID,0,ok,0,0
Nicorandil,O=C(NCCO[N+](=O)[O-])c1cccnc1,47528.0,47528.0,PubChem_ID,2,ok,2,0
Nitrazepam,O=C1CN=C(c2ccccc2)c2cc([N+](=O)[O-])ccc2N1,4506.0,4506.0,PubChem_ID,16,ok,16,0
Olmesartan,CCCc1nc(C(C)(C)O)c(C(=O)O)n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,158781.0,158781.0,PubChem_ID,101,ok,101,0
Olsalazine,O=C(O)c1cc(N=Nc2ccc(O)c(C(=O)O)c2)ccc1O,22419.0,22419.0,PubChem_ID,0,ok,0,0
Omadacycline,CN(C)c1cc(CNCC(C)(C)C)c(O)c2c1CC1CC3C(N(C)C)C(=O)C(C(N)=O)C(=O)C3(O)C(=O)C1C2=O,54697325.0,54697325.0,PubChem_ID,0,ok,0,0
Omapatrilat,O=C(NC1CCSC2CCCC(C(=O)O)N2C1=O)C(S)Cc1ccccc1,656629.0,656629.0,PubChem_ID,1,ok,1,0
Oxaprozin,O=C(O)CCc1nc(-c2ccccc2)c(-c2ccccc2)o1,4614.0,4614.0,PubChem_ID,84,ok,84,0
Oxetorone,CN(C)CCC=C1c2ccccc2OCc2c1oc1ccccc21,36846.0,36846.0,PubChem_ID,0,ok,0,0
Oxymorphone,CN1CCC23c4c5ccc(O)c4OC2C(=O)CCC3(O)C1C5,5284604.0,5284604.0,PubChem_ID,111,ok,111,0
Para-dichlorobenzene,Clc1ccc(Cl)cc1,4685.0,4685.0,PubChem_ID,240,ok,240,0
Patent blue,CCN(CC)c1ccc(C(=C2C=CC(=[N+](CC)CC)C=C2)c2cc(O)c(S(=O)(=O)O)cc2S(=O)(=O)O)cc1,77074.0,77074.0,PubChem_ID,0,ok,0,0
Perampanel,N#Cc1ccccc1-c1cc(-c2ccccn2)cn(-c2ccccc2)c1=O,9924495.0,9924495.0,PubChem_ID,20,ok,20,0
Phenazopyridine,Nc1ccc(N=Nc2ccccc2)c(N)n1,4756.0,4756.0,PubChem_ID,0,ok,0,0
Phencyclidine,c1ccc(C2(N3CCCCC3)CCCCC2)cc1,6468.0,6468.0,PubChem_ID,82,ok,82,0
Phenobarbital,CCC1(c2ccccc2)C(=O)NC(=O)NC1=O,4763.0,4763.0,PubChem_ID,208,ok,208,0
Phenprocoumon,CCC(c1ccccc1)c1c(O)c2ccccc2oc1=O,54680692.0,54680692.0,PubChem_ID,70,ok,70,0
Pholcodine,CN1CCC23c4c5ccc(OCCN6CCOCC6)c4OC2C(O)C=CC3C1C5,5311356.0,5311356.0,PubChem_ID,4,ok,4,0
Piperazine,C1CNCCN1,4837.0,4837.0,PubChem_ID,259,ok,259,0
Pitavastatin,O=C(O)CC(O)CC(O)C=Cc1c(C2CC2)nc2ccccc2c1-c1ccc(F)cc1,5282452.0,5282452.0,PubChem_ID,136,ok,136,0
Pramipexole,CCCNC1CCc2nc(N)sc2C1,119570.0,119570.0,PubChem_ID,377,ok,377,0
Prasugrel,CC(=O)Oc1cc2c(s1)CCN(C(C(=O)C1CC1)c1ccccc1F)C2,6918456.0,6918456.0,PubChem_ID,124,ok,124,0
Prazosin,COc1cc2nc(N3CCN(C(=O)c4ccco4)CC3)nc(N)c2cc1OC,4893.0,4893.0,PubChem_ID,32,ok,32,0
Prednisone,CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)CO,5865.0,5865.0,PubChem_ID,207,ok,207,0
Primidone,CCC1(c2ccccc2)C(=O)NCNC1=O,4909.0,4909.0,PubChem_ID,189,ok,189,0
Propafenone,CCCNCC(O)COc1ccccc1C(=O)CCc1ccccc1,4932.0,4932.0,PubChem_ID,92,ok,92,0
Propane,CCC,6334.0,6334.0,PubChem_ID,121,ok,121,0
Propanil,CCC(=O)Nc1ccc(Cl)c(Cl)c1,4933.0,4933.0,PubChem_ID,181,ok,181,0
Propanol,CCCO,1031.0,1031.0,PubChem_ID,97,ok,97,0
Propylene glycol,CC(O)CO,1030.0,1030.0,PubChem_ID,251,ok,251,0
Prostaglandins ,CCCCCC(C=CC1=C(CC=CCCCC(=O)OC)C(=O)CC1)OC(C)=O,6145931.0,6145931.0,PubChem_ID,36,ok,36,0
Psyllium,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC(=O)O,181572.0,181572.0,PubChem_ID,1,ok,1,0
Pyrazinamide,NC(=O)c1cnccn1,1046.0,1046.0,PubChem_ID,85,ok,85,0
Pyribenzamine,c1ccc(CN(CCN2CC2)c2ccccn2)cc1,44370233.0,44370233.0,PubChem_ID,0,ok,0,0
Quinapril,CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N1Cc2ccccc2CC1C(=O)O,54892.0,54892.0,PubChem_ID,57,ok,57,0
Raltegravir,Cc1nnc(C(=O)NC(C)(C)c2nc(C(=O)NCc3ccc(F)cc3)c(O)c(=O)n2C)o1,54671008.0,54671008.0,PubChem_ID,79,ok,79,0
Ranitidine,CN=C(C[N+](=O)[O-])NCCSCc1ccc(CN(C)C)o1,3001055.0,3001055.0,PubChem_ID,94,ok,94,0
Ranolazine,COc1ccccc1OCC(O)CN1CCN(CC(=O)Nc2c(C)cccc2C)CC1,56959.0,56959.0,PubChem_ID,114,ok,114,0
Rapacuronium,C=CC[N+]1(C2CC3C4CCC5CC(OC(C)=O)C(N6CCCCC6)CC5(C)C4CCC3(C)C2OC(=O)CC)CCCCC1,5311399.0,5311399.0,PubChem_ID,0,ok,0,0
Remdesivir,CCC(CC)COC(=O)C(C)NP(=O)(OCC1OC(C#N)(c2ccc3c(N)ncnn23)C(O)C1O)Oc1ccccc1,121304016.0,121304016.0,PubChem_ID,44,ok,44,0
Remifentanil,CCC(=O)N(c1ccccc1)C1(C(=O)OC)CCN(CCC(=O)OC)CC1,60815.0,60815.0,PubChem_ID,143,ok,143,0
"Resorcinol (1, 3 benzenediol) (topical/systemic)",CC(c1ccccc1)c1ccc(O)cc1O,11171903.0,11171903.0,PubChem_ID,3,ok,3,0
Rifamycin SV,COC1C=COC2(C)Oc3c(C)c(O)c4c(O)c(cc(O)c4c3C2=O)NC(=O)C(C)=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C,6324616.0,6324616.0,PubChem_ID,7,ok,7,0
Rivastigmine,CCN(C)C(=O)Oc1cccc(C(C)N(C)C)c1,77991.0,77991.0,PubChem_ID,38,ok,38,0
Sacubitril,CCOC(=O)C(C)CC(Cc1ccc(-c2ccccc2)cc1)NC(=O)CCC(=O)O,9811834.0,9811834.0,PubChem_ID,19,ok,19,0
Saxagliptin,N#CC1CC2CC2N1C(=O)C(N)C12CC3CC(CC(O)(C3)C1)C2,11243969.0,11243969.0,PubChem_ID,135,ok,135,0
Scopolamine,CN1C2CC(OC(=O)C(CO)c3ccccc3)CC1C1OC12,3000322.0,3000322.0,PubChem_ID,0,ok,0,0
Semaglutide,CCC(C)C(NC(=O)C(Cc1ccccc1)NC(=O)C(CCC(=O)O)NC(=O)C(CCCCNC(=O)COCCOCCNC(=O)COCCOCCNC(=O)CCC(NC(=O)CCCCCCCCCCCCCCCCC(=O)O)C(=O)O)NC(=O)C(C)NC(=O)C(C)NC(=O)C(CCC(N)=O)NC(=O)CNC(=O)C(CCC(=O)O)NC(=O)C(CC(C)C)NC(=O)C(Cc1ccc(O)cc1)NC(=O)C(CO)NC(=O)C(CO)NC(=O)C(NC(=O)C(CC(=O)O)NC(=O)C(CO)NC(=O)C(NC(=O)C(Cc1ccccc1)NC(=O)C(NC(=O)CNC(=O)C(CCC(=O)O)NC(=O)C(C)(C)NC(=O)C(N)Cc1c[nH]cn1)C(C)O)C(C)O)C(C)C)C(=O)NC(C)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(CC(C)C)C(=O)NC(C(=O)NC(CCCNC(=N)N)C(=O)NCC(=O)NC(CCCNC(=N)N)C(=O)NCC(=O)O)C(C)C,56843331.0,56843331.0,PubChem_ID,59,ok,59,0
Spironolactone,CC(=O)SC1C=C2CC(=O)CCC2(C)C2CCC3(C)C(CCC34CCC(=O)O4)C12,5833.0,5833.0,PubChem_ID,160,ok,160,0
Strychnine,O=C1CC2OCC=C3CN4CCC56c7ccccc7N1C5C2C3CC46,441071.0,441071.0,PubChem_ID,348,ok,348,0
Sufentanil,CCC(=O)N(c1ccccc1)C1(COC)CCN(CCc2cccs2)CC1,41693.0,41693.0,PubChem_ID,148,ok,148,0
Thiosemicarbazone 3-aminopyridine-2-carboxaldehyde,NC(=S)NN=Cc1ncccc1N,9571836.0,9571836.0,PubChem_ID,2,ok,2,0
Tipepidine,CN1CCCC(=C(c2cccs2)c2cccs2)C1,5484.0,5484.0,PubChem_ID,0,ok,0,0
Tirofiban,CCCCS(=O)(=O)NC(Cc1ccc(OCCCCC2CCNCC2)cc1)C(=O)O,60947.0,60947.0,PubChem_ID,35,ok,35,0
Tolperisone,Cc1ccc(C(=O)C(C)CN2CCCCC2)cc1,5511.0,5511.0,PubChem_ID,1,ok,1,0
Tolvaptan,Cc1ccccc1C(=O)Nc1ccc(C(=O)N2CCCC(O)c3cc(Cl)ccc32)c(C)c1,216237.0,216237.0,PubChem_ID,141,ok,141,0
Trandolapril,CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N1C(C(=O)O)CC2CCCCC21,5484727.0,5484727.0,PubChem_ID,119,ok,119,0
Trifluoperazine,CN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,5566.0,5566.0,PubChem_ID,70,ok,70,0
Trimeperidine,CCC(=O)OC1(c2ccccc2)CC(C)N(C)CC1C,20055107.0,20055107.0,PubChem_ID,0,ok,0,0
Triptans,CC(C)C(C)(C)C,10044.0,10044.0,PubChem_ID,8,ok,8,0
U-47700,CN(C)C1CCCCC1N(C)C(=O)c1ccc(Cl)c(Cl)c1,71719125.0,71719125.0,PubChem_ID,59,ok,59,0
Valsartan,CCCCC(=O)N(Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1)C(C(=O)O)C(C)C,60846.0,60846.0,PubChem_ID,105,ok,105,0
Vernakalant,COc1ccc(CCOC2CCCCC2N2CCC(O)C2)cc1OC,9930049.0,9930049.0,PubChem_ID,1,ok,1,0
Vitamin D3,C=C1CCC(O)CC1=CC=C1CCCC2(C)C1CCC2C(C)CCCC(C)C,5280795.0,5280795.0,PubChem_ID,92,ok,92,0
Voriconazole,CC(c1ncncc1F)C(O)(Cn1cncn1)c1ccc(F)cc1F,71616.0,71616.0,PubChem_ID,10,ok,10,0
Xylitol,OCC(O)C(O)C(O)CO,6912.0,6912.0,PubChem_ID,0,ok,0,0
Yohimbine,COC(=O)C1C(O)CCC2CN3CCc4c([nH]c5ccccc45)C3CC21,8969.0,8969.0,PubChem_ID,5,ok,5,0
Zanamivir,CC(=O)NC1C(N=C(N)N)C=C(C(=O)O)OC1C(O)C(O)CO,60855.0,60855.0,PubChem_ID,46,ok,46,0
Zanubrutinib,C=CC(=O)N1CCC(C2CCNc3c(C(N)=O)c(-c4ccc(Oc5ccccc5)cc4)nn32)CC1,135565884.0,135565884.0,PubChem_ID,10,ok,10,0
Ziprasidone,Oc1cc2cc(CCN3CCN(c4nsc5ccccc45)CC3)c(Cl)cc2[nH]1,60854.0,60854.0,PubChem_ID,201,ok,201,0
Zoledronic acid,O=P(O)(O)C(O)(Cn1ccnc1)P(=O)(O)O,68740.0,68740.0,PubChem_ID,68,ok,68,0
Zomepirac,Cc1cc(CC(=O)O)n(C)c1C(=O)c1ccc(Cl)cc1,5733.0,5733.0,PubChem_ID,2,ok,2,0
Zonisamide,NS(=O)(=O)Cc1noc2ccccc12,5734.0,5734.0,PubChem_ID,173,ok,173,0
"5-tert-butyl-2-methyl-1,3-benzodioxole",CC1Oc2ccc(C(C)(C)C)cc2O1,135113.0,135113.0,PubChem_ID,0,ok,0,0
